"County","Date","Data_Type","cases_percentdiff","tests_percentdiff","cases_percentdiff_spline","cases_percentdiff_spline_lower","cases_percentdiff_spline_upper","tests_percentdiff_spline","tests_percentdiff_spline_lower","tests_percentdiff_spline_upper"
"Anderson",2020-05-25,"Raw",-100,-33.3333333333333,410.769011086883,-8.62691899500896,830.164941168775,499.502804409304,-615.717364115321,1614.72297293393
"Anderson",2020-05-26,"Raw",-100,-58.3333333333333,411.100003573309,-7.89768176009596,830.097688906713,552.917856837463,-555.972430854044,1661.80814452897
"Anderson",2020-05-27,"Raw",-100,-83.3333333333333,411.430441342184,-7.18689332063224,830.047776005,608.27326381177,-493.674726127639,1710.22125375118
"Anderson",2020-05-28,"Raw",-100,-25,411.760267419576,-6.49457610261055,830.015110941762,665.420050439043,-429.265936706669,1760.10603758475
"Anderson",2020-05-29,"Raw",50,-41.6666666666667,412.08942483155,-5.82074985499696,829.999599518097,724.209241826098,-363.193726284851,1811.61220993705
"Anderson",2020-05-30,"Raw",-100,-41.6666666666667,412.417856604173,-5.16542880704731,830.001142015394,784.491863079755,-295.901581487415,1864.88530764693
"Anderson",2020-05-31,"Raw",-100,-91.6666666666667,412.745505763511,-4.52861918793496,830.019630714957,846.11893930683,-227.818726872932,1920.05660548659
"Anderson",2020-06-01,"Raw",-100,500,413.07231533563,-3.91031711298342,830.054947784244,908.941495614141,-159.350223508234,1977.23321473652
"Anderson",2020-06-02,"Raw",0,8.33333333333333,413.398228346596,-3.31050684036927,830.106963533562,972.810557108506,-90.8675119382652,2036.48862615528
"Anderson",2020-06-03,"Raw",-50,191.666666666667,413.723187822476,-2.72915940171924,830.175535046671,1037.57714889674,-22.6997817426884,2097.85407953617
"Anderson",2020-06-04,"Raw",75,200,414.047136789335,-2.16623160957818,830.260505188248,1103.09229608567,44.8733756208808,2161.31121655045
"Anderson",2020-06-05,"Raw",-50,341.666666666667,414.37001827324,-1.6216654442606,830.36170199074,1169.2070237821,111.627565784826,2226.78648177937
"Anderson",2020-06-06,"Raw",-150,316.666666666667,414.691775300257,-1.09538782214747,830.478938422661,1235.77235709285,177.397045357476,2294.14766882823
"Anderson",2020-06-07,"Raw",-100,1141.66666666667,415.012350896451,-0.587310747019274,830.612012539922,1302.63932112475,242.07577275115,2363.20286949835
"Anderson",2020-06-08,"Raw",-100,-41.6666666666667,415.331688087891,-0.0973318455644403,830.760708021346,1369.65894098461,305.615985759484,2433.70189620973
"Anderson",2020-06-09,"Raw",50,16.6666666666667,415.64972990064,0.374664712253661,830.924795089027,1436.68224177924,368.024437678379,2505.3400458801
"Anderson",2020-06-10,"Raw",-100,-100,415.966419360766,0.828806907725095,831.104031813808,1503.56024861547,429.356601508322,2577.76389572261
"Anderson",2020-06-11,"Raw",0,-41.6666666666667,416.281699494335,1.2652331830019,831.298165805669,1570.14398660011,489.709273341885,2650.57869985833
"Anderson",2020-06-12,"Raw",-100,-58.3333333333333,416.595513327413,1.68409036637831,831.506936288449,1636.28448083998,549.21205377884,2723.35690790112
"Anderson",2020-06-13,"Raw",75,-83.3333333333333,416.907803886067,2.08553121422574,831.730076557907,1701.8327564419,608.018159279881,2795.64735360391
"Anderson",2020-06-14,"Raw",-100,3241.66666666667,417.218514196361,2.46971157093554,831.967316821786,1766.63983851268,666.294926795958,2866.9847502294
"Anderson",2020-06-15,"Raw",-100,4341.66666666667,417.527587284363,2.83678714856887,832.218387420157,1830.55675215914,724.214245306679,2936.89925901161
"Anderson",2020-06-16,"Raw",22075,825,417.834966176138,3.18690992823838,832.483022424038,1893.43452248811,781.942998119117,3004.9260468571
"Anderson",2020-06-17,"Raw",-75,100,418.140593897754,3.52022418555765,832.76096360995,1955.12417460639,839.633446313474,3070.61490289932
"Anderson",2020-06-18,"Raw",225,-16.6666666666667,418.444413475275,3.836862142776,833.051964807775,2015.47673362081,897.413335895892,3133.54013134574
"Anderson",2020-06-19,"Raw",0,-16.6666666666667,418.746367934769,4.13693925050507,833.355796619033,2074.34322463819,955.375371483578,3193.3110777928
"Anderson",2020-06-20,"Raw",-125,8.33333333333333,419.046412366961,4.42053313146948,833.672291602453,2131.592126994,1013.5270558395,3249.65719814849
"Anderson",2020-06-21,"Raw",-100,4675,419.344550121221,4.68763225458378,834.001467987858,2187.16173693839,1071.66755260538,3302.65592127141
"Anderson",2020-06-22,"Raw",-100,14475,419.640796611577,4.93818665074008,834.343406572415,2241.00780495018,1129.51082346403,3352.50478643634
"Anderson",2020-06-23,"Raw",-25,-100,419.935167252059,5.17212888273082,834.698205621387,2293.08608150819,1186.73578670209,3399.43637631429
"Anderson",2020-06-24,"Raw",0,6108.33333333333,420.227677456695,5.38937872807861,835.065976185311,2343.35231709122,1242.99684237865,3443.70779180378
"Anderson",2020-06-25,"Raw",-75,2508.33333333333,420.518342639514,5.58984748988809,835.446837789139,2391.76226217808,1297.93376512262,3485.59075923355
"Anderson",2020-06-26,"Raw",-25,3500,420.807178214545,5.77344193296005,835.84091449613,2438.2716672476,1351.18132179741,3525.3620126978
"Anderson",2020-06-27,"Raw",-100,25,421.094199595817,5.94006784273427,836.248331348901,2482.83628277859,1402.37883149843,3563.29373405875
"Anderson",2020-06-28,"Raw",-125,-33.3333333333333,421.37942219736,6.08963320496531,836.669211189755,2525.41185924986,1451.179737453,3599.64398104671
"Anderson",2020-06-29,"Raw",-100,-41.6666666666667,421.662861433202,6.22205100436997,837.103671862034,2565.95414714022,1497.26110682856,3634.64718745187
"Anderson",2020-06-30,"Raw",300,8.33333333333333,421.944532717372,6.33724164084089,837.551823793904,2604.41889692848,1540.33282455735,3668.50496929961
"Anderson",2020-07-01,"Raw",100,4066.66666666667,422.2244514639,6.43513496217685,838.013767965623,2640.76185909347,1580.14611747349,3701.37760071344
"Anderson",2020-07-02,"Raw",475,7475,422.502633086813,6.51567191266008,838.489594260966,2674.93878411399,1616.50095641391,3733.37661181406
"Anderson",2020-07-03,"Raw",125,24750,422.779093000142,6.57880579719426,838.979380203089,2706.90542246885,1649.25185700132,3764.55898793638
"Anderson",2020-07-04,"Raw",-150,191.666666666667,423.053846617915,6.62450316111369,839.483190074715,2736.61752463688,1678.31164765211,3794.92340162165
"Anderson",2020-07-05,"Raw",200,66.6666666666667,423.32690935416,6.65274428618272,840.001074422138,2764.03084109688,1703.65289508827,3824.4087871055
"Anderson",2020-07-06,"Raw",-100,266.666666666667,423.598296622908,6.66352330371177,840.533069942105,2789.10112232767,1725.30685560366,3852.89538905169
"Anderson",2020-07-07,"Raw",550,1566.66666666667,423.868023838187,6.65684792613104,841.079199750243,2811.78411880807,1743.36002256158,3880.20821505456
"Anderson",2020-07-08,"Raw",1000,166.666666666667,424.136106414026,6.63273879878,841.639474029272,2832.03558101687,1757.94852858669,3906.12263344705
"Anderson",2020-07-09,"Raw",9425,483.333333333333,424.402559764454,6.59122847407144,842.213891054837,2849.81125943291,1769.25079996363,3930.37171890219
"Anderson",2020-07-10,"Raw",5600,2375,424.6673993035,6.53236001060048,842.8024385964,2865.06690453499,1777.47892881328,3952.6548802567
"Anderson",2020-07-11,"Raw",775,16583.3333333333,424.930640445193,6.45618520015131,843.405095690235,2877.75826680192,1782.86922039699,3972.64731320686
"Anderson",2020-07-12,"Raw",-100,2566.66666666667,425.192298603562,6.36276242594266,844.021834781182,2887.84109671253,1785.67229833379,3990.00989509126
"Anderson",2020-07-13,"Raw",2250,5066.66666666667,425.452389192636,6.2521541558109,844.652624229461,2895.27114474562,1786.1430290824,4004.39926040883
"Anderson",2020-07-14,"Raw",575,4791.66666666667,425.710927626444,6.12442407438607,845.297431178502,2900.00416138,1784.53038075222,4015.47794200779
"Anderson",2020-07-15,"Raw",575,3658.33333333333,425.967929319015,5.97963385864853,845.956224779381,2901.9958970945,1781.06717900156,4022.92461518743
"Anderson",2020-07-16,"Raw",200,25,426.223409684377,5.81783960157702,846.628979767178,2901.20210236791,1775.9595771185,4026.44462761733
"Anderson",2020-07-17,"Raw",1075,1383.33333333333,426.477384136561,5.63908788890984,847.315680384212,2897.57852767907,1769.37592472769,4025.78113063045
"Anderson",2020-07-18,"Raw",250,-158.333333333333,426.729868089594,5.44341153434254,848.016324644846,2891.08092350678,1761.43460218407,4020.72724482948
"Anderson",2020-07-19,"Raw",-100,250,426.980882866002,5.23080668644474,848.73095904556,2881.68918696846,1752.16263817712,4011.21573575981
"Anderson",2020-07-20,"Raw",-150,75,427.230473422293,5.00117345032191,849.459773394265,2869.47980173602,1741.40039382268,3997.55920964936
"Anderson",2020-07-21,"Raw",800,158.333333333333,427.478690623472,4.75437057519821,850.203010671745,2854.55339811995,1728.88412559674,3980.22267064316
"Anderson",2020-07-22,"Raw",175,33.3333333333333,427.725585334541,4.4902374728166,850.960933196266,2837.01060643076,1714.27977742011,3959.74143544141
"Anderson",2020-07-23,"Raw",275,-50,427.971208420506,4.20859815228255,851.73381868873,2816.95205697895,1697.18972562935,3936.71438832855
"Anderson",2020-07-24,"Raw",875,75,428.215610746371,3.90926499571088,852.521956497032,2794.47838007503,1677.16073405496,3911.7960260951
"Anderson",2020-07-25,"Raw",500,308.333333333333,428.45884317714,3.59204237325434,853.325643981026,2769.69020602951,1653.69409507671,3885.6863169823
"Anderson",2020-07-26,"Raw",-100,91.6666666666667,428.700956577817,3.25673009618544,854.145183059449,2742.68816515288,1626.25879994557,3859.11753036018
"Anderson",2020-07-27,"Raw",-50,-58.3333333333333,428.942001813406,2.90312670677633,854.980876920036,2713.57288775565,1594.30827472076,3832.83750079053
"Anderson",2020-07-28,"Raw",400,-91.6666666666667,429.182029748912,2.53103260381397,855.83302689401,2682.44500414833,1557.30069428525,3807.58931401141
"Anderson",2020-07-29,"Raw",150,3925,429.421091249338,2.14025300267133,856.701929496005,2649.40514464142,1514.72216061673,3784.0881286661
"Anderson",2020-07-30,"Raw",-50,8641.66666666667,429.659237179689,1.73060072896016,857.587873630418,2614.55393954542,1466.11120894979,3762.99667014106
"Anderson",2020-07-31,"Raw",450,19150,429.896518404969,1.30189884489744,858.49113796504,2577.99201917085,1411.08239025189,3744.90164808981
"Anderson",2020-08-01,"Raw",225,5808.33333333333,430.132985790182,0.853983107640488,859.411988472724,2539.8200138282,1349.34632303467,3730.29370462173
"Anderson",2020-08-02,"Raw",-100,966.666666666667,430.368690200333,0.386704258984196,860.350676141681,2500.13855382798,1280.72381032413,3719.55329733183
"Anderson",2020-08-03,"Raw",2350,708.333333333333,430.603682500425,-0.100069854033791,861.307434854883,2459.0482694807,1205.15240983668,3712.94412912472
"Anderson",2020-08-04,"Raw",450,416.666666666667,430.838013555462,-0.606452327911711,862.282479438836,2416.64979109686,1122.68504083441,3710.6145413593
"Anderson",2020-08-05,"Raw",550,1283.33333333333,431.07173423045,-1.13253542095185,863.276003881851,2373.04374898696,1033.48146695396,3712.60603101995
"Anderson",2020-08-06,"Raw",-150,191.666666666667,431.304895390391,-1.67838894093416,864.288179721717,2328.33077346151,937.794458509472,3718.86708841354
"Anderson",2020-08-07,"Raw",550,3433.33333333333,431.537547900291,-2.24405880189954,865.319154602482,2282.61149483101,835.952895816094,3729.27009384592
"Anderson",2020-08-08,"Raw",475,10366.6666666667,431.769742625153,-2.82956574953363,866.36905099984,2235.98654340597,728.344012472909,3743.62907433903
"Anderson",2020-08-09,"Raw",-100,3441.66666666667,432.001530429982,-3.43490425440945,867.437965114374,2188.55654949689,615.39653951853,3761.71655947525
"Anderson",2020-08-10,"Raw",-75,933.333333333333,432.232962179782,-4.0600415721164,868.52596593168,2140.42214341428,497.565906040864,3783.2783807877
"Anderson",2020-08-11,"Raw",-25,108.333333333333,432.464088739556,-4.70491696906163,869.633094448174,2091.68395546864,375.322060658275,3808.04585027901
"Anderson",2020-08-12,"Raw",450,183.333333333333,432.69496097431,-5.36944111248658,870.759363061106,2042.44261597048,249.140010775035,3835.74522116593
"Anderson",2020-08-13,"Raw",125,300,432.925629749046,-6.05349562300046,871.904755121093,1992.7987552303,119.492868974293,3866.10464148631
"Anderson",2020-08-14,"Raw",-150,183.333333333333,433.156145928771,-6.75693278769057,873.069224645232,1942.85300355861,-13.1529654551555,3898.85897257237
"Anderson",2020-08-15,"Raw",-125,-91.6666666666667,433.386560378487,-7.4795754316346,874.252696188608,1892.7059912659,-148.340913993146,3933.75289652495
"Anderson",2020-08-16,"Raw",-100,-100,433.616923963198,-8.22121694541215,875.455064871809,1842.4583486627,-285.626022616754,3970.54271994215
"Andrews",2020-04-22,"14-Day Average",0,0,NA,NA,NA,NA,NA,NA
"Andrews",2020-04-23,"14-Day Average",0,66.6666666666667,NA,NA,NA,NA,NA,NA
"Andrews",2020-04-24,"14-Day Average",-11.1111111111111,50,NA,NA,NA,NA,NA,NA
"Andrews",2020-04-25,"14-Day Average",-11.1111111111111,20,NA,NA,NA,NA,NA,NA
"Andrews",2020-04-26,"14-Day Average",-11.1111111111111,0,NA,NA,NA,NA,NA,NA
"Andrews",2020-04-27,"14-Day Average",-22.2222222222222,-14.2857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-04-28,"14-Day Average",-33.3333333333333,-25,NA,NA,NA,NA,NA,NA
"Andrews",2020-04-29,"14-Day Average",-33.3333333333333,-33.3333333333333,NA,NA,NA,NA,NA,NA
"Andrews",2020-04-30,"14-Day Average",-100,-40,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-01,"14-Day Average",-88.8888888888889,-45.4545454545455,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-02,"14-Day Average",-88.8888888888889,-50,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-03,"14-Day Average",-77.7777777777778,-53.8461538461538,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-04,"14-Day Average",-77.7777777777778,-57.1428571428571,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-05,"14-Day Average",-77.7777777777778,-71.4285714285714,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-06,"14-Day Average",-77.7777777777778,-71.4285714285714,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-07,"14-Day Average",-77.7777777777778,-92.8571428571429,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-08,"14-Day Average",-77.7777777777778,-85.7142857142857,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-09,"14-Day Average",-77.7777777777778,-85.7142857142857,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-10,"14-Day Average",-77.7777777777778,-71.4285714285714,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-11,"14-Day Average",-77.7777777777778,-64.2857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-12,"14-Day Average",-66.6666666666667,-64.2857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-13,"14-Day Average",-66.6666666666667,-64.2857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-14,"14-Day Average",-66.6666666666667,-35.7142857142857,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-15,"14-Day Average",-77.7777777777778,-35.7142857142857,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-16,"14-Day Average",-77.7777777777778,-28.5714285714286,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-17,"14-Day Average",-88.8888888888889,-21.4285714285714,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-18,"14-Day Average",-88.8888888888889,-21.4285714285714,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-19,"14-Day Average",-88.8888888888889,-7.14285714285714,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-20,"14-Day Average",-88.8888888888889,0,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-21,"14-Day Average",-88.8888888888889,0,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-22,"14-Day Average",-77.7777777777778,-14.2857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-23,"14-Day Average",-77.7777777777778,-14.2857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-24,"14-Day Average",-66.6666666666667,-28.5714285714286,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-25,"14-Day Average",-33.3333333333333,-28.5714285714286,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-26,"14-Day Average",-44.4444444444444,-14.2857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-27,"14-Day Average",-44.4444444444444,-7.14285714285714,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-28,"14-Day Average",-44.4444444444444,-35.7142857142857,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-29,"14-Day Average",-44.4444444444444,14.2857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-30,"14-Day Average",-44.4444444444444,28.5714285714286,NA,NA,NA,NA,NA,NA
"Andrews",2020-05-31,"14-Day Average",-44.4444444444444,21.4285714285714,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-01,"14-Day Average",-44.4444444444444,42.8571428571429,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-02,"14-Day Average",-44.4444444444444,78.5714285714286,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-03,"14-Day Average",-44.4444444444444,121.428571428571,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-04,"14-Day Average",-44.4444444444444,150,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-05,"14-Day Average",-55.5555555555556,157.142857142857,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-06,"14-Day Average",-55.5555555555556,157.142857142857,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-07,"14-Day Average",-66.6666666666667,171.428571428571,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-08,"14-Day Average",-100,185.714285714286,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-09,"14-Day Average",-100,171.428571428571,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-10,"14-Day Average",-100,164.285714285714,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-11,"14-Day Average",-100,185.714285714286,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-12,"14-Day Average",-100,135.714285714286,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-13,"14-Day Average",-88.8888888888889,142.857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-14,"14-Day Average",-88.8888888888889,142.857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-15,"14-Day Average",-88.8888888888889,121.428571428571,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-16,"14-Day Average",-66.6666666666667,100,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-17,"14-Day Average",-66.6666666666667,78.5714285714286,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-18,"14-Day Average",-33.3333333333333,57.1428571428571,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-19,"14-Day Average",-11.1111111111111,78.5714285714286,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-20,"14-Day Average",66.6666666666667,135.714285714286,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-21,"14-Day Average",88.8888888888889,135.714285714286,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-22,"14-Day Average",88.8888888888889,142.857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-23,"14-Day Average",88.8888888888889,142.857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-24,"14-Day Average",111.111111111111,142.857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-25,"14-Day Average",166.666666666667,128.571428571429,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-26,"14-Day Average",222.222222222222,242.857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-27,"14-Day Average",288.888888888889,278.571428571429,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-28,"14-Day Average",400,342.857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-29,"14-Day Average",400,342.857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-06-30,"14-Day Average",400,371.428571428571,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-01,"14-Day Average",477.777777777778,350,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-02,"14-Day Average",522.222222222222,350,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-03,"14-Day Average",511.111111111111,321.428571428571,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-04,"14-Day Average",522.222222222222,314.285714285714,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-05,"14-Day Average",555.555555555556,457.142857142857,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-06,"14-Day Average",555.555555555556,535.714285714286,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-07,"14-Day Average",555.555555555556,535.714285714286,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-08,"14-Day Average",722.222222222222,664.285714285714,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-09,"14-Day Average",800,678.571428571429,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-10,"14-Day Average",744.444444444444,728.571428571429,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-11,"14-Day Average",922.222222222222,678.571428571429,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-12,"14-Day Average",966.666666666667,628.571428571429,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-13,"14-Day Average",966.666666666667,692.857142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-14,"14-Day Average",955.555555555556,907.142857142857,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-15,"14-Day Average",922.222222222222,985.714285714286,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-16,"14-Day Average",866.666666666667,1035.71428571429,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-17,"14-Day Average",911.111111111111,1078.57142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-18,"14-Day Average",888.888888888889,1064.28571428571,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-19,"14-Day Average",855.555555555556,928.571428571429,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-20,"14-Day Average",855.555555555556,950,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-21,"14-Day Average",955.555555555556,1142.85714285714,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-22,"14-Day Average",922.222222222222,1114.28571428571,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-23,"14-Day Average",822.222222222222,1178.57142857143,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-24,"14-Day Average",866.666666666667,1085.71428571429,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-25,"14-Day Average",677.777777777778,1114.28571428571,NA,NA,NA,NA,NA,NA
"Andrews",2020-07-26,"14-Day Average",522.222222222222,1107.14285714286,NA,NA,NA,NA,NA,NA
